0922最后一次登陆前的等级,角色id,churn,角色,0922最后一次登陆后的等级,0922最后一次登陆升了多少等级,2日充值总值,战力,天书炼魔阵次数,仙门试炼次数,仙门试炼最高级,天书护送李英琼次数,天书保护苦行头陀次数,天书血魔幻境次数,天书圣焰战场次数,天书蟠桃园次数,banggong,isparty,首次炼魔阵等级,ispvp,isforge,Forge_time,Forge_success_rate,法宝修炼次数,融合法宝次数,玩家地区,kill_time,death_time,duanzao+1,duanzao+2,duanzao+3,duanzao+4,duanzao+5,duanzao+6,duanzao+7,duanzao+8,duanzao+9,duanzao+10,duanzao+11,duanzao+12,duanzao+13,whether_have_any_duanzao_+5
45,8102028180833697792,0,峨嵋,45,0,60.0,93618.0,2,28,25,2,2,2,3,3,2205.0,1,35.0,1.0,1.0,77.0,60.0,34.0,11.0,菲律宾,70.0,14.0,1,0,0,4,4,4,1,2,0,0,0,0,0,1
22,8102028180833992704,0,仙禽,37,15,60.0,52840.0,0,16,16,0,0,0,0,0,770.0,1,0.0,0.0,1.0,61.0,100.0,35.0,3.0,菲律宾,0.0,0.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
39,8102028180838416384,1,青城,39,0,60.0,52276.0,1,17,17,1,0,1,0,1,150.0,1,28.0,0.0,1.0,54.0,82.0,58.0,1.0,Others,0.0,0.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
37,8102028180844675072,0,仙禽,38,1,0.0,43227.0,0,12,12,1,1,1,0,0,0.0,0,0.0,0.0,1.0,47.0,80.0,28.0,6.0,菲律宾,0.0,0.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
39,8102028180847656960,0,百花,39,0,0.0,45464.0,2,14,13,2,2,2,2,3,0.0,0,19.0,1.0,1.0,21.0,70.0,77.0,1.0,菲律宾,1.0,8.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
45,8102028180864925696,0,青城,45,0,420.0,97637.0,2,40,30,2,2,2,4,2,0.0,0,36.0,1.0,1.0,101.0,72.0,37.0,6.0,菲律宾,23.0,39.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
41,8102028180890222592,0,峨嵋,41,0,0.0,55275.0,2,26,17,0,2,2,0,1,630.0,1,37.0,0.0,1.0,43.0,70.0,47.0,2.0,菲律宾,0.0,0.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
33,8102028180901593089,1,峨嵋,34,1,0.0,32921.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,42.0,30.0,21.0,3.0,巴西,0.0,0.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
44,8102028180939145216,0,青城,44,0,2300.0,100080.0,2,39,29,3,4,3,6,2,20940.0,1,32.0,1.0,1.0,125.0,34.0,41.0,7.0,菲律宾,38.0,59.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
19,8102028180965687296,0,青城,22,3,0.0,8104.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028180989083648,0,仙禽,45,0,0.0,79339.0,2,27,26,2,2,3,3,2,0.0,0,38.0,1.0,1.0,70.0,72.0,23.0,18.0,菲律宾,14.0,14.0,1,0,0,4,2,0,0,2,0,0,0,0,0,1
45,8102028180992851968,0,仙禽,45,0,240.0,108061.0,2,54,33,2,2,2,19,2,0.0,0,37.0,1.0,1.0,152.0,72.0,46.0,30.0,菲律宾,318.0,107.0,0,0,2,11,3,6,4,2,1,0,0,0,0,1
35,8102028180998225920,1,仙禽,36,1,0.0,34823.0,0,10,10,1,0,1,0,0,0.0,0,0.0,0.0,1.0,15.0,82.0,23.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
45,8102028181020770304,0,武尊,45,0,660.0,87216.0,2,40,26,2,2,2,10,2,0.0,0,35.0,1.0,1.0,105.0,45.0,86.0,6.0,菲律宾,62.0,82.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
39,8102028181038759936,0,峨嵋,44,5,60.0,69934.0,1,32,22,2,2,2,9,2,0.0,0,38.0,1.0,1.0,75.0,45.0,69.0,2.0,菲律宾,22.0,73.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
45,8102028181049376768,0,仙禽,45,0,120.0,113165.0,2,34,33,2,4,2,6,2,0.0,0,35.0,1.0,1.0,114.0,27.0,67.0,14.0,菲律宾,87.0,67.0,1,0,0,3,4,3,1,1,0,0,0,0,0,1
35,8102028181082537984,1,仙禽,35,0,0.0,33250.0,0,9,9,0,0,1,0,0,500.0,1,0.0,0.0,1.0,21.0,100.0,40.0,0.0,Others,0.0,0.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
36,8102028181084536834,0,青城,36,0,0.0,40269.0,1,33,16,0,0,0,0,0,3100.0,1,35.0,0.0,1.0,11.0,100.0,34.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,8102028181087485952,0,青城,45,1,60.0,80085.0,2,53,26,2,3,5,4,2,195.0,1,37.0,1.0,1.0,105.0,87.0,33.0,13.0,菲律宾,8.0,25.0,1,0,0,3,5,4,1,2,0,0,0,0,0,1
43,8102028181090107392,0,峨嵋,45,2,0.0,94912.0,2,26,26,2,2,2,10,2,0.0,0,36.0,1.0,1.0,66.0,50.0,47.0,14.0,菲律宾,141.0,81.0,1,0,0,3,3,1,1,2,0,0,0,0,0,1
30,8102028181133459456,0,仙禽,30,0,0.0,29324.0,0,14,11,0,0,0,0,0,500.0,1,0.0,0.0,1.0,14.0,85.0,88.0,1.0,Others,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
25,8102028181139554306,1,百花,35,10,0.0,29705.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,12.0,87.0,50.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
41,8102028181153054720,0,峨嵋,41,0,0.0,61309.0,1,10,10,2,0,1,1,1,4905.0,1,37.0,1.0,1.0,43.0,72.0,28.0,1.0,菲律宾,2.0,9.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
42,8102028181198307328,1,青城,43,1,0.0,58501.0,1,24,20,0,2,1,2,0,0.0,0,32.0,1.0,1.0,108.0,85.0,38.0,8.0,菲律宾,7.0,22.0,1,0,0,3,5,2,2,2,0,0,0,0,0,1
26,8102028181204074496,1,仙禽,34,8,0.0,29237.0,0,8,8,0,0,0,0,0,0.0,0,0.0,0.0,1.0,8.0,70.0,17.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
10,8102028181227896832,1,百花,19,9,0.0,7447.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8102028181252702208,0,武尊,44,0,0.0,81291.0,2,28,26,2,2,2,4,5,0.0,0,37.0,1.0,1.0,67.0,32.0,76.0,21.0,菲律宾,21.0,39.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
22,8102028181259550720,1,峨嵋,23,1,0.0,11753.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8102028181269807104,0,仙禽,41,0,0.0,59010.0,1,15,14,0,0,2,0,1,3510.0,1,31.0,0.0,1.0,55.0,32.0,61.0,9.0,菲律宾,0.0,2.0,1,0,0,3,3,0,1,2,0,0,0,0,0,1
39,8102028181301624832,1,峨嵋,39,0,0.0,54094.0,1,17,17,1,1,1,2,1,0.0,0,36.0,1.0,1.0,27.0,84.0,40.0,4.0,菲律宾,13.0,17.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
44,8102028181320597506,0,武尊,45,1,360.0,86482.0,2,31,28,2,2,4,5,2,0.0,0,32.0,1.0,1.0,102.0,50.0,18.0,8.0,菲律宾,28.0,57.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
38,8102028181330690048,0,百花,40,2,0.0,35836.0,2,9,9,1,1,2,0,0,0.0,0,21.0,0.0,1.0,44.0,55.0,10.0,1.0,菲律宾,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
40,8102028181376172032,1,武尊,41,1,0.0,51925.0,2,19,17,1,2,2,2,0,2285.0,1,36.0,1.0,1.0,50.0,85.0,31.0,1.0,菲律宾,5.0,9.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
20,8102028181376958464,0,青城,33,13,0.0,17564.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,3.0,100.0,7.0,1.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20,8102028181385248768,1,峨嵋,20,0,0.0,9196.0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8102028181389443072,0,青城,41,0,0.0,57412.0,2,22,20,2,2,2,0,1,0.0,0,38.0,0.0,1.0,53.0,75.0,24.0,13.0,菲律宾,1.0,2.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
36,8102028181422702593,0,武尊,36,0,0.0,28732.0,1,0,0,0,0,0,0,0,0.0,0,15.0,0.0,1.0,7.0,30.0,12.0,0.0,Others,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028181441970176,0,青城,45,0,60.0,89932.0,2,33,29,2,2,2,4,2,145.0,1,26.0,1.0,1.0,109.0,50.0,181.0,13.0,菲律宾,28.0,44.0,1,0,0,4,5,4,1,2,0,0,0,0,0,1
36,8102028181445378048,0,仙禽,36,0,0.0,28259.0,1,13,11,0,0,0,1,1,0.0,0,36.0,1.0,1.0,28.0,100.0,13.0,4.0,菲律宾,3.0,11.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
40,8102028181459173376,1,仙禽,40,0,0.0,42640.0,2,36,20,0,1,1,0,1,0.0,0,36.0,0.0,1.0,17.0,25.0,38.0,1.0,菲律宾,0.0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
40,8102028181466939392,0,仙禽,41,1,60.0,55346.0,2,34,18,0,0,2,2,2,0.0,0,37.0,1.0,1.0,44.0,100.0,55.0,1.0,菲律宾,6.0,10.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
39,8102028181484404736,1,仙禽,41,2,0.0,69574.0,2,16,16,2,2,2,4,2,0.0,0,34.0,1.0,1.0,57.0,82.0,43.0,12.0,菲律宾,15.0,21.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
41,8102028181493350400,0,百花,42,1,0.0,53484.0,1,17,17,1,1,1,1,2,955.0,1,36.0,1.0,1.0,27.0,30.0,27.0,1.0,菲律宾,1.0,4.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
42,8102028181500755969,0,峨嵋,42,0,0.0,61144.0,2,27,16,0,0,2,3,1,4410.0,1,37.0,1.0,1.0,62.0,30.0,48.0,3.0,菲律宾,8.0,25.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
24,8102028181541552128,1,百花,28,4,0.0,28397.0,0,10,10,0,0,1,0,0,0.0,0,0.0,0.0,1.0,12.0,85.0,17.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
22,8102028181548171264,1,青城,28,6,0.0,19576.0,0,0,0,0,0,0,0,0,500.0,1,0.0,0.0,0.0,0.0,0.0,23.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8102028181552955393,1,峨嵋,41,0,0.0,47619.0,1,10,10,0,0,2,1,0,1185.0,1,38.0,1.0,1.0,56.0,25.0,49.0,2.0,菲律宾,2.0,21.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
40,8102028181553905664,0,峨嵋,41,1,0.0,63145.0,2,13,13,2,2,2,0,0,1470.0,1,36.0,0.0,1.0,51.0,68.0,15.0,10.0,菲律宾,0.0,0.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
39,8102028181569961984,1,峨嵋,40,1,0.0,46827.0,2,16,16,1,0,1,1,2,220.0,1,37.0,1.0,1.0,49.0,85.0,40.0,0.0,菲律宾,2.0,6.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
42,8102028181585559552,0,百花,43,1,60.0,80194.0,2,29,26,2,3,2,5,2,0.0,0,27.0,1.0,1.0,84.0,45.0,56.0,8.0,加拿大,7.0,17.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
45,8102028181586378752,0,峨嵋,45,0,60.0,95705.0,2,48,30,2,2,2,14,2,0.0,0,36.0,1.0,1.0,92.0,50.0,51.0,14.0,菲律宾,136.0,66.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
20,8102028181617147904,1,青城,20,0,0.0,9634.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028181620686848,0,百花,44,1,0.0,87163.0,2,44,26,3,2,2,5,2,0.0,0,39.0,1.0,1.0,74.0,50.0,61.0,10.0,菲律宾,26.0,31.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
44,8102028181678653440,0,武尊,44,0,300.0,99501.0,2,40,33,2,2,3,4,2,0.0,0,37.0,1.0,1.0,112.0,27.0,42.0,11.0,菲律宾,30.0,43.0,1,0,0,4,5,4,1,2,0,0,0,0,0,1
43,8102028181715582976,0,青城,43,0,0.0,64522.0,1,25,24,1,4,3,2,2,0.0,1,36.0,1.0,1.0,72.0,74.0,99.0,14.0,菲律宾,8.0,13.0,1,0,0,4,3,1,0,2,0,0,0,0,0,1
39,8102028181730721792,0,青城,40,1,0.0,49766.0,2,42,19,0,0,2,0,1,1935.0,1,27.0,0.0,1.0,27.0,85.0,64.0,1.0,菲律宾,2.0,3.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
29,8102028181734391808,1,仙禽,36,7,0.0,30356.0,0,28,13,0,0,1,0,0,1000.0,1,0.0,0.0,1.0,18.0,100.0,16.0,1.0,菲律宾,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
33,8102028181749530624,0,青城,35,2,0.0,14278.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,Others,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,8102028181764440064,0,仙禽,39,1,0.0,31514.0,1,14,13,0,1,0,0,1,0.0,0,37.0,0.0,1.0,7.0,82.0,21.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,8102028181841182720,0,仙禽,41,8,0.0,51494.0,0,17,17,1,1,1,0,0,1005.0,1,0.0,0.0,1.0,17.0,68.0,36.0,2.0,菲律宾,0.0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
37,8102028181868937218,1,仙禽,37,0,60.0,40280.0,0,16,10,0,0,0,1,0,0.0,0,0.0,1.0,1.0,16.0,100.0,30.0,0.0,菲律宾,0.0,7.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
36,8102028181903900672,0,仙禽,39,3,60.0,60481.0,1,19,19,1,1,2,0,1,0.0,0,35.0,0.0,1.0,65.0,85.0,29.0,4.0,Others,0.0,2.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
44,8102028181958688768,0,仙禽,44,0,0.0,75331.0,2,37,25,2,2,2,3,1,0.0,0,36.0,1.0,1.0,74.0,64.0,24.0,9.0,菲律宾,10.0,20.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
40,8102028181982773248,0,峨嵋,40,0,0.0,48308.0,1,19,16,0,0,2,0,0,0.0,1,39.0,0.0,1.0,64.0,100.0,37.0,1.0,菲律宾,0.0,1.0,1,0,0,3,5,2,1,2,0,0,0,0,0,1
36,8102028181997453312,0,仙禽,36,0,0.0,25984.0,0,0,0,0,0,0,1,0,0.0,0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,Others,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182002761728,0,武尊,44,1,120.0,75960.0,2,53,26,2,2,2,2,2,0.0,0,38.0,1.0,1.0,71.0,64.0,39.0,13.0,菲律宾,1.0,23.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
44,8102028182066495488,0,武尊,45,1,0.0,98445.0,2,35,30,2,2,2,12,2,0.0,0,35.0,1.0,1.0,84.0,68.0,44.0,19.0,菲律宾,79.0,98.0,1,0,0,3,4,1,1,2,0,0,0,0,0,1
25,8102028182084616192,1,峨嵋,25,0,0.0,20659.0,1,0,0,0,0,1,0,0,1515.0,1,17.0,0.0,1.0,24.0,84.0,38.0,0.0,菲律宾,0.0,0.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
26,8102028182153363456,1,峨嵋,35,9,0.0,35292.0,0,11,11,0,0,0,0,0,1370.0,1,0.0,0.0,1.0,28.0,70.0,20.0,1.0,菲律宾,0.0,0.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
30,8102028182158147584,1,武尊,30,0,0.0,27770.0,2,10,10,0,0,2,0,0,0.0,0,20.0,0.0,1.0,7.0,30.0,21.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
41,8102028182235021312,0,峨嵋,41,0,0.0,56166.0,2,20,20,1,2,2,6,2,0.0,0,30.0,1.0,1.0,101.0,32.0,31.0,4.0,菲律宾,26.0,47.0,1,0,0,4,5,2,1,2,0,0,0,0,0,1
24,8102028182269362176,0,仙禽,25,1,0.0,16265.0,0,0,0,0,0,1,0,0,2060.0,1,0.0,0.0,1.0,2.0,100.0,180.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
27,8102028182278897664,1,青城,27,0,0.0,19662.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,3.0,100.0,14.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,8102028182281879552,1,峨嵋,36,1,0.0,24434.0,0,12,9,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8102028182294626304,0,峨嵋,29,9,0.0,30183.0,0,10,10,0,0,1,0,0,0.0,0,0.0,0.0,1.0,45.0,85.0,30.0,0.0,菲律宾,0.0,1.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028182306062336,0,仙禽,45,0,0.0,82802.0,2,51,26,3,2,3,4,2,13059.0,1,34.0,1.0,1.0,78.0,32.0,63.0,14.0,菲律宾,24.0,21.0,1,0,0,4,5,1,1,2,0,0,0,0,0,1
35,8102028182335520768,0,峨嵋,35,0,0.0,27763.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,4.0,85.0,31.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,8102028182335881216,0,武尊,44,0,120.0,79109.0,2,41,26,2,2,2,4,2,0.0,0,17.0,1.0,1.0,73.0,68.0,67.0,11.0,巴西,5.0,33.0,1,0,0,4,5,1,0,2,0,0,0,0,0,1
14,8102028182386868224,0,仙禽,17,3,0.0,9499.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8102028182391226368,1,百花,35,1,0.0,24600.0,1,11,10,0,0,0,0,0,0.0,0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8102028182393421824,1,百花,2,0,0.0,980.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8102028182421307392,1,青城,23,3,0.0,14784.0,1,0,0,0,0,0,0,0,0.0,0,17.0,0.0,0.0,0.0,0.0,17.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8102028182423502848,0,青城,37,1,0.0,31532.0,0,17,13,0,0,0,0,1,320.0,1,0.0,0.0,1.0,3.0,100.0,10.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,8102028182478946304,1,仙禽,1,0,0.0,880.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028182492250112,0,青城,36,1,0.0,26013.0,0,0,0,0,0,1,0,0,50.0,1,0.0,0.0,1.0,3.0,100.0,13.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
8,8102028182494248960,0,青城,12,4,0.0,6844.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,8102028182498803712,0,峨嵋,29,8,0.0,15338.0,0,0,0,0,0,0,0,0,5580.0,1,0.0,0.0,1.0,6.0,70.0,7.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,8102028182533636096,0,武尊,42,5,0.0,48208.0,1,17,17,0,0,0,1,0,0.0,0,38.0,1.0,1.0,53.0,30.0,34.0,8.0,菲律宾,1.0,9.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
39,8102028182554378240,0,仙禽,40,1,0.0,76465.0,2,22,20,4,3,3,6,1,0.0,0,32.0,1.0,1.0,59.0,70.0,69.0,14.0,菲律宾,17.0,52.0,1,0,0,4,5,3,1,2,0,0,0,0,0,1
36,8102028182611099648,0,峨嵋,36,0,0.0,30478.0,0,13,11,0,0,0,0,0,0.0,0,0.0,0.0,1.0,5.0,100.0,62.0,2.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
37,8102028182612606976,1,峨嵋,39,2,0.0,39295.0,1,16,10,1,1,1,2,0,1565.0,1,36.0,1.0,1.0,5.0,80.0,33.0,1.0,菲律宾,6.0,11.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
34,8102028182628794368,0,武尊,34,0,0.0,20396.0,0,9,9,0,0,0,0,0,670.0,1,0.0,0.0,1.0,4.0,85.0,10.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8102028182666575872,0,青城,30,5,0.0,25034.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028182689021952,1,青城,35,0,0.0,23721.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8102028182694592512,1,青城,2,0,0.0,980.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028182715793408,0,峨嵋,39,0,60.0,48653.0,1,11,11,1,1,1,0,0,0.0,0,37.0,0.0,1.0,43.0,100.0,52.0,0.0,菲律宾,6.0,1.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
4,8102028182735060992,1,仙禽,6,2,0.0,1380.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028182764257280,0,百花,40,1,0.0,58553.0,2,23,17,0,2,3,0,0,700.0,1,36.0,0.0,1.0,47.0,85.0,45.0,1.0,菲律宾,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
3,8102028182806986752,0,百花,12,9,0.0,7607.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8102028182827302912,0,峨嵋,37,23,0.0,37201.0,1,11,11,0,1,0,0,0,0.0,0,35.0,0.0,1.0,22.0,70.0,24.0,1.0,菲律宾,0.0,1.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
1,8102028182834020352,1,仙禽,1,0,0.0,880.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8102028182856302592,0,峨嵋,44,3,900.0,82112.0,2,27,26,1,1,1,4,1,0.0,0,36.0,1.0,1.0,102.0,50.0,43.0,10.0,菲律宾,17.0,38.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
19,8102028182871080961,0,仙禽,29,10,0.0,14746.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8102028182874750976,0,仙禽,1,0,0.0,890.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8102028182878879745,0,青城,38,2,0.0,36630.0,0,10,10,0,0,1,2,0,1850.0,1,0.0,1.0,1.0,8.0,64.0,15.0,1.0,菲律宾,2.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,8102028182888579072,0,峨嵋,41,0,0.0,61781.0,2,34,23,0,1,2,3,1,145.0,1,36.0,1.0,1.0,57.0,45.0,19.0,4.0,菲律宾,7.0,20.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7,8102028182920232960,1,武尊,14,7,0.0,6988.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182935273472,0,武尊,43,0,0.0,57653.0,1,10,10,2,2,2,4,0,0.0,0,37.0,1.0,1.0,40.0,100.0,19.0,2.0,菲律宾,10.0,43.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
38,8102028182941597698,0,百花,38,0,0.0,40890.0,0,9,9,1,0,1,0,0,0.0,0,0.0,0.0,1.0,10.0,100.0,38.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,8102028182962208768,0,仙禽,37,0,60.0,55642.0,2,33,20,1,1,2,0,1,695.0,1,25.0,0.0,1.0,56.0,87.0,50.0,2.0,菲律宾,0.0,1.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
41,8102028182963552256,0,青城,43,2,0.0,55942.0,2,18,17,2,2,2,0,1,0.0,0,36.0,0.0,1.0,15.0,70.0,27.0,2.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,8102028180819050496,0,青城,45,0,720.0,116754.0,2,33,27,2,2,2,4,2,0.0,0,35.0,1.0,1.0,110.0,45.0,43.0,12.0,菲律宾,51.0,40.0,0,0,0,4,2,1,1,2,0,0,0,0,0,1
